benchmark,model,item_id,metric,jrt_gold,agc_judge_score,family
arastories,meta-llama/llama-3.3-70b-instruct,egyptian_88,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,egyptian_911,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,egyptian_952,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_128,variety,2,2.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_275,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_301,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_418,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_759,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,moroccan_980,variety,2,2.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_156,variety,2,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_514,variety,4,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_567,variety,3,3.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_654,variety,3,4.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_812,variety,4,4.0,meta-llama
arastories,meta-llama/llama-3.3-70b-instruct,msa_817,variety,2,3.0,meta-llama
arastories,meta-llama/llama-4-maverick,egyptian_304,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-maverick,egyptian_787,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-maverick,moroccan_216,variety,5,4.0,meta-llama
arastories,meta-llama/llama-4-maverick,moroccan_415,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-maverick,moroccan_534,variety,4,3.0,meta-llama
arastories,meta-llama/llama-4-maverick,msa_305,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-maverick,msa_812,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-scout,egyptian_47,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-scout,egyptian_911,variety,4,3.0,meta-llama
arastories,meta-llama/llama-4-scout,egyptian_952,variety,2,2.0,meta-llama
arastories,meta-llama/llama-4-scout,egyptian_966,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-scout,moroccan_534,variety,2,2.0,meta-llama
arastories,meta-llama/llama-4-scout,moroccan_759,variety,3,3.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_22,variety,5,3.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_263,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_305,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_514,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_567,variety,4,4.0,meta-llama
arastories,meta-llama/llama-4-scout,msa_913,variety,3,3.0,meta-llama
arastories,minimax/minimax-01,egyptian_361,variety,4,4.0,minimax
arastories,minimax/minimax-01,egyptian_966,variety,3,3.0,minimax
arastories,minimax/minimax-01,moroccan_120,variety,4,3.0,minimax
arastories,minimax/minimax-01,moroccan_418,variety,3,3.0,minimax
arastories,minimax/minimax-01,msa_615,variety,3,4.0,minimax
arastories,minimax/minimax-01,msa_817,variety,3,3.0,minimax
arastories,minimax/minimax-01,msa_913,variety,3,4.0,minimax
arastories,minimax/minimax-m2-her,moroccan_128,variety,3,2.0,minimax
arastories,minimax/minimax-m2-her,moroccan_418,variety,1,1.0,minimax
arastories,minimax/minimax-m2-her,moroccan_666,variety,3,3.0,minimax
arastories,minimax/minimax-m2-her,msa_22,variety,3,2.0,minimax
arastories,minimax/minimax-m2-her,msa_305,variety,3,3.0,minimax
arastories,minimax/minimax-m2-her,msa_615,variety,2,1.0,minimax
arastories,minimax/minimax-m2-her,msa_910,variety,3,2.0,minimax
arastories,minimax/minimax-m2-her,msa_913,variety,2,3.0,minimax
arastories,mistralai/ministral-8b-2512,egyptian_13,variety,3,2.0,mistralai
arastories,mistralai/ministral-8b-2512,egyptian_361,variety,3,3.0,mistralai
arastories,mistralai/ministral-8b-2512,egyptian_765,variety,3,2.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_275,variety,3,2.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_418,variety,3,3.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_534,variety,2,2.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_642,variety,2,2.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_759,variety,2,2.0,mistralai
arastories,mistralai/ministral-8b-2512,moroccan_950,variety,3,2.0,mistralai
arastories,mistralai/ministral-8b-2512,msa_22,variety,3,3.0,mistralai
arastories,mistralai/ministral-8b-2512,msa_906,variety,4,3.0,mistralai
arastories,mistralai/mistral-large-2512,egyptian_13,variety,5,4.0,mistralai
arastories,mistralai/mistral-large-2512,egyptian_235,variety,2,4.0,mistralai
arastories,mistralai/mistral-large-2512,egyptian_769,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,moroccan_216,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,moroccan_415,variety,4,3.0,mistralai
arastories,mistralai/mistral-large-2512,moroccan_418,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_104,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_22,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_601,variety,3,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_615,variety,4,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_817,variety,5,4.0,mistralai
arastories,mistralai/mistral-large-2512,msa_913,variety,4,4.0,mistralai
arastories,mistralai/mistral-medium-3.1,egyptian_27,variety,4,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,egyptian_47,variety,3,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,egyptian_762,variety,3,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,egyptian_765,variety,3,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,egyptian_787,variety,4,4.0,mistralai
arastories,mistralai/mistral-medium-3.1,moroccan_128,variety,4,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,moroccan_415,variety,4,3.0,mistralai
arastories,mistralai/mistral-medium-3.1,moroccan_534,variety,5,4.0,mistralai
arastories,mistralai/mistral-medium-3.1,msa_156,variety,5,4.0,mistralai
arastories,mistralai/mistral-medium-3.1,msa_615,variety,4,4.0,mistralai
arastories,mistralai/mistral-medium-3.1,msa_779,variety,4,4.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,egyptian_13,variety,3,3.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,egyptian_304,variety,3,2.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,egyptian_88,variety,2,2.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,moroccan_642,variety,2,3.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,moroccan_666,variety,2,3.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,msa_156,variety,4,4.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,msa_514,variety,4,4.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,msa_615,variety,3,3.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,msa_654,variety,3,3.0,mistralai
arastories,mistralai/mistral-small-3.1-24b-instruct,msa_779,variety,4,4.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,egyptian_13,variety,3,3.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,egyptian_762,variety,3,2.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,egyptian_765,variety,3,3.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,egyptian_952,variety,3,3.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,moroccan_301,variety,3,3.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,moroccan_415,variety,3,2.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,msa_305,variety,3,3.0,mistralai
arastories,mistralai/mixtral-8x22b-instruct,msa_654,variety,3,2.0,mistralai
arastories,mistralai/pixtral-large-2411,egyptian_762,variety,2,3.0,mistralai
arastories,mistralai/pixtral-large-2411,egyptian_952,variety,3,3.0,mistralai
arastories,mistralai/pixtral-large-2411,moroccan_301,variety,4,3.0,mistralai
arastories,mistralai/pixtral-large-2411,moroccan_534,variety,3,2.0,mistralai
arastories,mistralai/pixtral-large-2411,moroccan_666,variety,3,3.0,mistralai
arastories,mistralai/pixtral-large-2411,moroccan_759,variety,2,3.0,mistralai
arastories,mistralai/pixtral-large-2411,msa_104,variety,3,4.0,mistralai
arastories,mistralai/pixtral-large-2411,msa_30,variety,4,4.0,mistralai
arastories,mistralai/pixtral-large-2411,msa_305,variety,4,4.0,mistralai
arastories,mistralai/pixtral-large-2411,msa_686,variety,4,4.0,mistralai
arastories,mistralai/pixtral-large-2411,msa_817,variety,4,4.0,mistralai
arastories,moonshotai/kimi-k2-0905,egyptian_361,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,egyptian_762,variety,3,3.0,moonshotai
arastories,moonshotai/kimi-k2-0905,egyptian_787,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,egyptian_966,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,moroccan_120,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,moroccan_216,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,moroccan_275,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,moroccan_415,variety,4,3.0,moonshotai
arastories,moonshotai/kimi-k2-0905,moroccan_759,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_104,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_263,variety,5,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_30,variety,5,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_305,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_615,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_654,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_906,variety,5,4.0,moonshotai
arastories,moonshotai/kimi-k2-0905,msa_913,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,egyptian_769,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,moroccan_216,variety,5,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,moroccan_534,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,moroccan_666,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,moroccan_950,variety,3,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,moroccan_980,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.5,msa_156,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,egyptian_769,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,moroccan_120,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,moroccan_216,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,moroccan_275,variety,3,3.0,moonshotai
arastories,moonshotai/kimi-k2.6,moroccan_534,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,moroccan_816,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_104,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_22,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_305,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_817,variety,4,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_906,variety,5,4.0,moonshotai
arastories,moonshotai/kimi-k2.6,msa_913,variety,5,4.0,moonshotai
arastories,morph/morph-v3-fast,egyptian_952,variety,1,1.0,morph
arastories,morph/morph-v3-fast,egyptian_966,variety,2,1.0,morph
arastories,morph/morph-v3-fast,moroccan_816,variety,1,3.0,morph
arastories,morph/morph-v3-fast,msa_104,variety,2,3.0,morph
arastories,morph/morph-v3-fast,msa_30,variety,2,1.0,morph
arastories,morph/morph-v3-fast,msa_514,variety,1,1.0,morph
arastories,morph/morph-v3-fast,msa_779,variety,1,1.0,morph
arastories,morph/morph-v3-fast,msa_906,variety,1,1.0,morph
arastories,morph/morph-v3-fast,msa_944,variety,1,1.0,morph
arastories,nousresearch/hermes-3-llama-3.1-405b,egyptian_53,variety,2,3.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-405b,egyptian_769,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-405b,moroccan_762,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-405b,moroccan_816,variety,4,3.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-405b,msa_480,variety,4,4.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-405b,msa_654,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,egyptian_304,variety,2,1.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,moroccan_759,variety,1,2.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_601,variety,1,2.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_686,variety,2,1.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_812,variety,1,1.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_906,variety,1,1.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_913,variety,2,2.0,nousresearch
arastories,nousresearch/hermes-3-llama-3.1-70b,msa_944,variety,2,2.0,nousresearch
arastories,nousresearch/hermes-4-405b,egyptian_235,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,moroccan_120,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,moroccan_415,variety,2,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,moroccan_534,variety,4,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,moroccan_642,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_156,variety,3,4.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_30,variety,4,4.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_305,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_480,variety,3,4.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_654,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_913,variety,3,3.0,nousresearch
arastories,nousresearch/hermes-4-405b,msa_944,variety,5,4.0,nousresearch
arastories,nvidia/nemotron-3-nano-30b-a3b,egyptian_13,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,egyptian_361,variety,3,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,egyptian_762,variety,2,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,egyptian_787,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,egyptian_966,variety,2,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,moroccan_418,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,moroccan_642,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,moroccan_816,variety,3,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,moroccan_950,variety,2,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,msa_22,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,msa_567,variety,2,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,msa_601,variety,2,2.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,msa_654,variety,4,4.0,nvidia
arastories,nvidia/nemotron-3-nano-30b-a3b,msa_812,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,egyptian_304,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,egyptian_47,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,egyptian_911,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,egyptian_966,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,moroccan_120,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,moroccan_666,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,moroccan_759,variety,3,4.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,moroccan_762,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,msa_30,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,msa_654,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,msa_812,variety,3,3.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,msa_910,variety,4,4.0,nvidia
arastories,nvidia/nemotron-3-super-120b-a12b,msa_913,variety,3,3.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,egyptian_235,variety,2,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,egyptian_27,variety,2,3.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,egyptian_769,variety,2,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,egyptian_952,variety,3,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,moroccan_415,variety,3,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,moroccan_534,variety,3,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,moroccan_666,variety,3,2.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,moroccan_816,variety,3,3.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,msa_156,variety,3,4.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,msa_906,variety,3,3.0,nvidia
arastories,nvidia/nemotron-nano-9b-v2,msa_913,variety,4,3.0,nvidia
arastories,openai/gpt-4.1,egyptian_13,variety,3,4.0,openai
arastories,openai/gpt-4.1,egyptian_53,variety,3,3.0,openai
arastories,openai/gpt-4.1,moroccan_762,variety,4,4.0,openai
arastories,openai/gpt-4.1,msa_615,variety,3,4.0,openai
arastories,openai/gpt-4.1,msa_812,variety,5,4.0,openai
arastories,openai/gpt-4.1,msa_906,variety,4,4.0,openai
arastories,openai/gpt-4.1-mini,egyptian_361,variety,3,3.0,openai
arastories,openai/gpt-4.1-mini,egyptian_47,variety,3,3.0,openai
arastories,openai/gpt-4.1-mini,egyptian_762,variety,2,3.0,openai
arastories,openai/gpt-4.1-mini,egyptian_765,variety,5,3.0,openai
arastories,openai/gpt-4.1-mini,egyptian_952,variety,3,3.0,openai
arastories,openai/gpt-4.1-mini,egyptian_966,variety,3,3.0,openai
arastories,openai/gpt-4.1-mini,moroccan_120,variety,4,4.0,openai
arastories,openai/gpt-4.1-mini,moroccan_642,variety,4,4.0,openai
arastories,openai/gpt-4.1-mini,moroccan_762,variety,3,4.0,openai
arastories,openai/gpt-4.1-mini,moroccan_816,variety,4,4.0,openai
arastories,openai/gpt-4.1-mini,moroccan_950,variety,3,4.0,openai
arastories,openai/gpt-4.1-mini,msa_615,variety,3,4.0,openai
arastories,openai/gpt-4o,egyptian_13,variety,4,4.0,openai
arastories,openai/gpt-4o,egyptian_47,variety,3,3.0,openai
arastories,openai/gpt-4o,egyptian_53,variety,3,3.0,openai
arastories,openai/gpt-4o,egyptian_787,variety,5,4.0,openai
arastories,openai/gpt-4o,msa_944,variety,4,4.0,openai
arastories,openai/gpt-4o-mini,egyptian_88,variety,3,3.0,openai
arastories,openai/gpt-4o-mini,egyptian_952,variety,4,3.0,openai
arastories,openai/gpt-4o-mini,egyptian_966,variety,3,3.0,openai
arastories,openai/gpt-4o-mini,moroccan_128,variety,4,3.0,openai
arastories,openai/gpt-4o-mini,moroccan_275,variety,4,3.0,openai
arastories,openai/gpt-4o-mini,moroccan_301,variety,5,3.0,openai
arastories,openai/gpt-4o-mini,moroccan_642,variety,4,3.0,openai
arastories,openai/gpt-4o-mini,msa_263,variety,4,3.0,openai
arastories,openai/gpt-4o-mini,msa_654,variety,3,3.0,openai
arastories,openai/gpt-4o-mini,msa_817,variety,3,4.0,openai
arastories,openai/gpt-5.1,egyptian_235,variety,4,3.0,openai
arastories,openai/gpt-5.1,egyptian_27,variety,4,4.0,openai
arastories,openai/gpt-5.1,egyptian_952,variety,4,4.0,openai
arastories,openai/gpt-5.1,moroccan_120,variety,5,4.0,openai
arastories,openai/gpt-5.1,moroccan_128,variety,5,4.0,openai
arastories,openai/gpt-5.1,msa_104,variety,4,4.0,openai
arastories,openai/gpt-5.1,msa_22,variety,3,4.0,openai
arastories,openai/gpt-5.1,msa_305,variety,5,4.0,openai
arastories,openai/gpt-5.1,msa_514,variety,3,4.0,openai
arastories,openai/gpt-5.1,msa_654,variety,4,4.0,openai
arastories,openai/gpt-5.1,msa_779,variety,4,4.0,openai
arastories,openai/gpt-5.4,egyptian_762,variety,3,3.0,openai
arastories,openai/gpt-5.4,egyptian_765,variety,4,3.0,openai
arastories,openai/gpt-5.4,egyptian_787,variety,4,4.0,openai
arastories,openai/gpt-5.4,moroccan_275,variety,5,4.0,openai
arastories,openai/gpt-5.4,moroccan_666,variety,5,4.0,openai
arastories,openai/gpt-5.4,moroccan_759,variety,4,4.0,openai
arastories,openai/gpt-5.4,msa_263,variety,4,4.0,openai
arastories,openai/gpt-5.4,msa_30,variety,4,4.0,openai
arastories,openai/gpt-5.4,msa_480,variety,4,4.0,openai
arastories,openai/gpt-5.4,msa_615,variety,4,4.0,openai
arastories,openai/gpt-5.4,msa_944,variety,4,4.0,openai
arastories,openai/gpt-5.4-mini,egyptian_304,variety,4,4.0,openai
arastories,openai/gpt-5.4-mini,egyptian_361,variety,4,3.0,openai
arastories,openai/gpt-5.4-mini,egyptian_765,variety,3,3.0,openai
arastories,openai/gpt-5.4-mini,egyptian_88,variety,4,4.0,openai
arastories,openai/gpt-5.4-mini,moroccan_128,variety,5,4.0,openai
arastories,openai/gpt-5.4-mini,moroccan_216,variety,4,4.0,openai
arastories,openai/gpt-5.4-mini,moroccan_642,variety,4,4.0,openai
arastories,openai/gpt-5.4-mini,moroccan_816,variety,4,4.0,openai
